label,red_mean,red_min,red_max,green_mean,green_min,green_max,blue_mean,blue_min,blue_max
green_area,39.753,30,69,60.683,50,83,78.911,71,96
green_area,32.716,21,47,57.458,41,79,68.278,58,79
green_area,34.444,23,66,58.561,45,85,73.115,63,92
green_area,34.48,24,65,58.824,48,83,68.513,58,87
green_area,47.173,36,105,76.066,63,113,80.697,72,115
green_area,41.854,34,59,65.139,56,76,82.929,73,94
green_area,35.837,22,109,60.794,41,98,71.717,59,106
green_area,36.403,26,58,62.885,49,86,74.173,63,90
green_area,36.797,28,82,61.24,49,102,74.838,66,113
green_area,44.115,35,111,71.542,59,121,74.208,66,120
green_area,43.999,34,94,65.704,55,100,82.492,74,114
green_area,62.658,40,97,77.307,62,99,107.607,95,124
green_area,37.451,29,80,64.126,53,101,77.932,70,103
green_area,34.531,22,131,58.342,42,125,68.776,57,129
green_area,37.387,28,113,66.412,51,118,68.467,61,114
green_area,32.843,19,78,57.007,42,85,60.729,49,94
green_area,47.998,37,92,71.362,59,107,88.823,80,117
green_area,41.369,32,63,66.165,55,86,83.712,76,100
green_area,31.943,20,104,54.459,38,104,67.892,56,112
green_area,35.655,27,51,62.031,50,74,69.285,63,80
green_area,35.429,29,47,60.45,51,73,74.656,68,83
green_area,34.226,23,77,57.917,45,87,68.071,59,96
green_area,35.176,23,95,59.461,47,110,72.015,63,113
green_area,39.515,31,80,65.694,55,100,80.293,72,110
green_area,39.906,28,215,62.119,51,173,76.776,66,160
green_area,40.962,29,153,67.261,54,149,71.843,62,146
green_area,40.154,30,57,61.803,50,75,78.876,71,90
green_area,35.599,27,101,63.937,55,106,71.071,62,109
green_area,45.617,30,100,70.884,54,106,90.638,79,118
green_area,61.465,42,88,81.188,63,100,86.978,74,107
green_area,42.455,34,68,70.624,61,89,77.941,70,94
green_area,59.16,37,115,78.832,56,108,73.234,61,111
green_area,32.424,21,122,56.935,41,130,68.114,58,135
green_area,36.402,26,97,58.931,46,94,78.738,70,110
green_area,32.693,24,55,54.542,45,78,69.159,61,86
green_area,31.372,18,64,55.19,38,78,61.058,49,81
green_area,34.515,27,85,59.824,50,98,69.684,63,104
green_area,38.867,24,90,63.089,46,91,70.229,59,96
green_area,43.992,36,62,68.617,58,93,85.951,78,97
green_area,39.556,28,50,81.158,66,92,74.405,65,83
green_area,36.082,24,69,61.661,46,88,67.98,57,89
green_area,42.611,34,66,65.083,56,80,82.936,75,95
green_area,36.882,27,60,64.688,50,87,78.923,70,94
green_area,35.274,27,45,56.47,47,68,75.875,70,83
green_area,31.493,23,54,53.881,42,78,67.32,59,88
green_area,40.077,27,61,76.595,64,90,74.365,66,88
green_area,41.126,32,71,68.69,58,89,82.182,73,99
green_area,32.589,24,46,57.001,47,75,71.906,63,84
green_area,47.064,36,68,67.798,58,87,85.2,78,102
green_area,31.763,20,38,53.926,40,63,64.647,55,71
green_area,34.789,26,44,60.816,49,71,73.683,65,83
green_area,35.676,29,47,60.291,51,71,76.424,71,84
green_area,44.902,21,99,89.996,47,121,72.215,53,96
green_area,39.527,32,102,62.353,56,106,78.034,70,115
green_area,36.4,29,99,63.359,51,103,64.838,57,102
green_area,33.51,19,91,53.963,38,98,65.641,55,99
green_area,41.458,31,57,62.12,51,74,80.203,70,92
green_area,38.49,27,55,61.882,47,78,79.449,71,90
green_area,34.547,27,55,56.476,46,73,71.765,64,87
green_area,36.816,29,55,60.297,52,75,71.003,63,84
green_area,35.425,25,52,59.976,47,78,77.742,69,88
green_area,43.802,22,95,75.242,48,109,72.538,56,98
green_area,35.079,25,46,60.516,46,73,72.174,64,82
green_area,43.917,33,60,68.553,57,82,86.109,78,96
green_area,34.208,22,75,55.649,42,94,63.789,54,93
green_area,30.68,21,64,52.215,39,80,67.857,58,89
green_area,30.923,21,62,56.105,42,81,68.203,59,88
green_area,32.133,22,45,58.617,43,71,67.496,59,74
green_area,30.269,19,61,53.151,41,80,65.198,55,86
green_area,38.107,26,66,63.838,48,90,71.874,61,94
green_area,35.584,25,47,64.482,54,76,71.006,60,81
green_area,44.965,33,73,70.39,57,94,85.96,77,105
green_area,36.201,25,108,59.336,48,118,76.739,69,124
green_area,41.834,28,77,74.459,53,101,74.686,61,103
green_area,42.181,32,68,64.173,53,84,80.881,73,98
green_area,47.311,30,86,83.491,65,106,72.246,58,91
green_area,32.994,19,80,57.063,39,86,60.899,48,86
green_area,42.596,33,53,65.41,54,77,80.53,71,88
green_area,32.157,21,115,53.801,40,121,63.798,53,121
green_area,37.079,25,59,59.48,47,76,76.733,68,92
green_area,37.567,30,66,60.897,52,82,83.247,75,100
green_area,35.507,26,44,64.404,54,76,71.077,61,79
green_area,38.805,30,63,60.652,50,81,79.287,70,95
green_area,51.85,33,89,85.195,58,116,73.006,57,94
green_area,52.094,28,111,96.719,64,120,74.112,54,111
green_area,32.34,20,97,54.399,38,108,66.087,57,114
green_area,38.921,30,62,61.455,50,76,78.287,68,90
green_area,33.286,20,92,58.175,39,96,67.767,56,99
green_area,32.182,22,58,57.853,40,73,67.931,59,82
green_area,48.864,32,120,76.04,57,124,78.718,66,120
green_area,68.668,56,92,84.545,74,101,117.241,107,130
green_area,35.312,25,59,59.557,49,82,65.73,57,84
green_area,33.812,23,57,56.797,45,77,72.46,64,88
green_area,42.528,33,61,64.725,56,75,78.605,72,90
green_area,40.517,32,48,68.418,58,80,81.348,74,89
green_area,33.539,25,63,55.905,45,81,70.748,63,91
green_area,43.137,28,77,77.915,54,102,77.033,64,98
green_area,35.263,25,79,60.156,49,94,65.067,57,91
green_area,27.401,18,62,48.716,38,81,62.95,56,88
green_area,42.655,36,55,71.401,62,84,80.889,74,90
green_area,42.55,34,122,72.925,60,136,75.159,67,136
green_area,32.942,26,45,56.334,50,65,73.899,69,81
green_area,38.572,31,62,66.954,59,85,75.99,70,93
green_area,37.489,28,67,64.437,54,89,65.531,57,86
green_area,41.837,27,69,79.535,61,100,77.169,63,94
green_area,40.351,30,64,61.97,50,85,79.001,71,94
green_area,38.494,25,81,64.979,49,88,80.539,70,104
green_area,39.066,32,48,64.698,55,75,80.483,73,89
green_area,36.826,29,47,65.457,52,79,74.441,66,82
green_area,36.003,27,57,59.467,49,75,74.603,67,89
green_area,39.342,26,87,61.486,50,97,73.556,64,106
green_area,41.872,30,151,75.252,55,142,76.115,66,135
green_area,45.576,36,85,68.473,58,93,86.83,80,106
green_area,41.682,33,60,78.222,67,90,75.133,66,90
green_area,34.922,23,50,56.281,40,71,72.575,63,83
green_area,43.364,33,80,60.984,53,86,76.722,69,98
green_area,40.832,34,51,65.881,56,78,82.792,76,90
green_area,38.238,29,68,65.097,53,91,75.344,66,96
green_area,35.758,23,102,57.553,45,121,74.242,65,128
green_area,45.05,38,61,75.925,68,87,84.314,78,93
green_area,40.349,31,62,62.02,52,84,77.56,69,97
green_area,34.723,26,56,60.215,50,74,73.712,66,86
green_area,35.424,27,54,60.572,52,80,75.14,68,88
green_area,38.691,26,77,56.607,43,86,66.681,58,94
green_area,49.26,37,75,75.983,64,95,90.334,81,107
green_area,42.982,33,79,65.123,55,91,83.256,74,103
green_area,34.294,22,124,58.519,46,109,68.15,58,108
green_area,48.755,36,106,76.516,61,109,77.536,69,107
green_area,40.403,32,76,62.041,53,89,79.789,73,100
green_area,37.057,30,71,65.276,55,92,74.558,68,97
green_area,46.529,30,73,79.036,59,97,72.332,59,85
green_area,45.628,35,68,70.703,59,91,87.746,79,105
green_area,34.262,25,53,61.962,46,79,69.083,61,83
green_area,34.615,27,51,62.918,54,76,70.317,63,81
green_area,32.97,24,56,54.466,44,75,70.879,63,89
green_area,40.563,32,72,60.809,51,89,78.387,70,99
green_area,38.489,27,54,65.836,50,78,74.777,64,85
green_area,43.361,35,67,71.397,63,92,82.45,75,97
green_area,32.168,21,128,55.707,42,134,61.381,51,134
green_area,39.519,28,80,66.553,54,90,75.033,66,96
green_area,41.389,33,49,67.824,58,77,83.105,77,89
green_area,37.171,26,53,60.716,50,74,82.43,73,91
green_area,48.631,38,80,73.218,63,94,106.531,99,121
green_area,43.893,32,84,63.579,52,86,80.357,72,101
green_area,36.084,28,53,59.13,51,72,76.335,70,86
green_area,34.2,28,74,55.427,49,88,71.506,66,101
green_area,32.457,19,74,56.174,40,95,67.467,56,96
green_area,34.776,25,48,63.083,49,82,68.718,59,78
green_area,32.577,21,48,53.875,42,71,69.608,60,82
green_area,35.557,27,41,60.587,50,70,74.538,67,80
green_area,33.818,20,72,58.672,40,92,68.378,58,101
green_area,42.929,36,60,68.596,60,86,82.896,77,95
green_area,54.597,36,99,81.356,59,112,85.107,69,118
green_area,52.368,35,88,72.115,54,98,81.142,70,104
green_area,38.125,30,78,67.32,58,95,77.333,70,103
green_area,36.118,28,72,61.851,51,83,69.942,63,86
green_area,39.483,27,117,61.79,50,113,67.152,58,110
green_area,37.151,28,56,62.148,49,79,80.73,73,92
green_area,33.895,24,45,59.405,47,75,77.571,69,87
green_area,31.832,23,58,54.109,45,77,66.965,59,87
green_area,43.179,36,61,71.608,63,86,80.925,75,91
green_area,28.878,18,102,51.037,35,116,60.38,51,119
green_area,37.176,24,63,63.654,47,83,75.913,66,88
green_area,36.313,26,79,64.894,53,97,71.755,63,97
green_area,34.273,25,61,56.013,45,77,71.476,64,90
green_area,41.066,30,60,64.135,53,77,80.987,71,92
green_area,36.703,29,66,62.885,52,79,66.324,59,85
green_area,42.467,31,62,69.14,57,84,77.625,69,89
green_area,41.08,30,129,67.492,53,139,76.879,66,141
green_area,36.999,30,51,64.771,53,74,74.529,67,86
green_area,40.755,32,50,68.662,59,82,82.547,74,91
green_area,34.954,23,44,61.118,42,74,67.001,57,75
green_area,35.395,25,124,61.441,50,136,70.067,61,134
green_area,47.199,37,83,69.952,59,102,88.261,79,119
green_area,28.564,18,62,48.997,37,83,61.129,52,88
green_area,40.639,34,58,65.214,59,80,77.246,72,91
green_area,29.28,21,44,52.209,41,73,64.246,55,75
green_area,37.297,27,49,60.259,49,72,82.556,72,90
green_area,50.865,38,102,78.863,63,112,85.45,77,113
green_area,42.724,26,189,61.311,46,181,71.254,59,179
green_area,39.257,26,65,62.091,48,83,77.64,68,96
green_area,35.446,27,58,60.269,51,74,74.617,67,87
green_area,41.456,32,100,65.487,55,116,83.762,75,132
green_area,33.564,23,56,60.44,47,76,69.068,60,85
green_area,37.363,27,84,64.029,50,97,74.353,64,103
green_area,42.721,32,66,66.075,55,83,89.912,82,106
green_area,42.023,33,56,65.085,53,78,80.467,73,92
green_area,36.671,26,70,62.626,48,88,77.81,69,98
green_area,32.475,20,48,57.31,42,76,64.236,54,79
green_area,38.24,29,53,57.223,51,72,70.558,65,79
green_area,50.866,34,79,76.981,56,100,81.804,68,101
green_area,48.587,33,106,77.556,57,115,78.291,65,114
green_area,35.328,26,43,59.427,50,66,69.115,63,76
green_area,41.429,34,53,65.561,55,78,85.084,77,94
green_area,32.875,26,50,56.924,49,77,73.249,67,86
green_area,36.156,28,63,59.479,50,81,77.101,70,96
green_area,33.94,23,74,57.967,43,99,73.697,64,106
green_area,40.319,33,59,65.573,57,79,78.381,72,90
green_area,35.63,23,79,60.238,44,94,75.532,66,101
green_area,34.556,23,64,60.888,46,87,72.964,62,91
green_area,43.175,35,67,69.766,61,96,74.605,68,86
green_area,40.223,31,55,62.271,52,73,80.658,73,88
green_area,39.849,33,59,63.973,55,84,76.038,70,91
green_area,32.25,21,54,55.729,42,78,68.862,58,88
green_area,36.919,26,49,60.929,48,77,77.744,68,88
green_area,39.153,30,54,63.942,53,78,77.635,69,90
green_area,31.103,20,59,52.004,41,77,66.786,56,89
green_area,51.457,34,84,76.978,55,96,82.663,71,102
green_area,40.117,26,60,61.422,50,76,77.825,69,91
green_area,43.809,32,82,70.135,57,99,85.774,77,109
green_area,50.237,32,99,90.933,67,120,72.297,58,102
green_area,35.815,29,72,61.113,51,93,72.354,65,99
green_area,36.051,27,71,63.715,55,94,73.988,66,100
green_area,42.199,30,85,66.133,54,95,79.283,70,104
green_area,33.754,19,63,56.701,41,86,67.037,55,90
green_area,39.252,30,64,60.784,51,83,78.392,71,98
green_area,37.556,28,57,65.044,52,85,75.019,66,90
green_area,36.51,31,70,58.426,52,80,71.33,64,90
green_area,49.472,39,70,72.749,61,90,90.019,81,104
green_area,42.26,30,86,68.091,53,100,77.117,68,101
green_area,35.758,29,66,59.915,50,81,70.715,64,87
green_area,36.53,25,66,59.898,47,88,76.369,67,99
green_area,44.412,31,99,63.174,53,102,75.242,64,107
green_area,57.919,35,100,77.481,60,117,80.672,66,118
green_area,35.827,27,55,65.327,55,84,71.256,62,88
green_area,36.517,18,116,56.364,36,108,61.775,49,101
green_area,33.654,24,72,59.602,49,90,69.151,60,100
green_area,47.585,38,101,77.64,66,105,77.886,70,104
green_area,30.767,21,79,54.668,43,98,65.466,56,102
green_area,50.243,34,88,74.72,56,102,80.57,69,103
green_area,37.409,25,57,61.039,47,81,70.622,60,83
green_area,34.24,22,54,57.214,43,77,73.487,64,88
green_area,30.128,21,51,53.853,39,74,66.226,57,82
green_area,30.729,19,45,54.7,40,72,67.83,57,81
green_area,34.669,26,56,58.735,49,73,74.658,67,89
green_area,32.263,22,58,57.382,44,78,68.333,58,83
green_area,43.983,34,75,67.43,58,97,87.571,80,110
green_area,39.355,30,57,60.18,50,76,78.916,71,91
green_area,39.038,29,79,61.007,50,86,82.86,74,102
green_area,34.026,23,53,60.938,47,83,71.927,61,86
green_area,35.616,27,56,63.051,53,76,75.056,67,87
green_area,40.306,32,65,65.247,58,80,76.063,71,88
green_area,43.367,30,79,64.458,49,98,78.419,68,113
green_area,38.5,27,52,62.643,52,77,75.522,67,88
green_area,27.667,19,48,49.09,36,76,61.889,53,79
green_area,40.994,31,62,62.034,51,77,77.673,67,90
green_area,34.292,22,60,57.205,43,78,72.715,60,89
green_area,40.919,29,77,65.445,55,97,75.947,67,104
green_area,47.312,40,80,73.444,66,100,84.784,78,109
green_area,31.823,20,63,53.626,39,81,68.367,59,91
green_area,46.45,34,82,70.242,58,102,87.809,80,111
green_area,33.313,21,57,57.009,42,81,67.209,56,83
green_area,37.305,27,116,63.838,53,131,70.138,63,128
green_area,38.928,27,79,60.189,49,86,70.134,62,97
green_area,44.004,37,112,70.839,60,125,82.736,77,134
green_area,37.169,28,71,61.403,52,87,77.842,69,101
green_area,34.766,23,75,57.014,43,92,73.16,64,99
green_area,50.315,39,87,75.696,64,103,91.062,82,118
green_area,40.585,27,82,66.861,52,96,75.246,65,97
green_area,37.705,25,95,60.64,47,102,76.952,65,112
green_area,36.26,25,78,58.474,47,94,74.663,65,104
green_area,40.595,31,77,61.396,49,95,78.969,70,105
green_area,36.799,24,59,64.813,48,90,78.409,70,94
green_area,36.467,27,57,64.455,53,82,74.373,66,88
green_area,50.893,32,78,77.588,57,97,81.301,65,98
green_area,32.761,24,62,55.932,46,75,68.234,60,84
green_area,33.552,23,63,57.588,44,84,69.498,60,90
green_area,44.966,35,138,74.798,61,143,81.237,68,139
green_area,38.344,26,53,62.343,46,76,78.181,68,88
green_area,36.278,25,63,62.186,47,79,73.824,63,88
green_area,34.089,27,50,63.628,56,80,70.348,64,82
green_area,36.659,24,54,63.833,49,85,78.403,68,91
green_area,42.271,32,55,64.136,52,77,80.138,72,90
green_area,39.509,32,49,63.642,55,73,77.562,73,84
green_area,63.112,34,103,78.346,55,108,85.218,70,114
green_area,43.324,33,68,66.586,54,85,84.228,76,99
green_area,41.977,31,60,63.881,52,86,80.264,72,92
green_area,45.671,33,65,69.491,57,91,92.524,82,103
green_area,34.248,22,66,57.192,42,88,74.939,64,101
green_area,28.267,18,62,49.394,38,84,63.707,56,85
green_area,34.229,27,43,58.905,50,71,73.498,66,82
green_area,35.125,28,42,59.696,52,68,78.603,72,85
green_area,34.994,27,80,57.924,48,88,68.573,62,91
green_area,35.697,26,65,59.409,49,83,76.292,67,96
green_area,43.158,34,69,64,53,81,81.634,73,97
green_area,41.039,32,51,68.684,56,80,82.944,75,92
green_area,42.162,32,119,64.838,53,123,80.934,70,132
green_area,38.227,28,53,78.73,62,88,75.468,67,83
green_area,40.723,28,85,66.865,52,102,78.806,68,106
green_area,30.07,20,48,52.915,40,71,65.757,56,79
green_area,40.097,32,67,65.022,54,87,79.686,72,97
green_area,35.307,27,46,61.154,51,75,74.124,66,83
green_area,36.137,24,60,62.543,47,89,76.818,67,92
green_area,37.758,33,47,64.521,57,74,76.633,72,85
green_area,36.385,28,54,58.981,50,76,74.01,65,90
green_area,41.377,31,58,63.439,53,74,81.092,72,91
green_area,41.61,30,91,69.104,58,100,77.434,69,105
green_area,37.74,30,67,64.208,55,87,65.674,59,82
green_area,45.464,35,76,69.354,59,92,86.609,76,110
green_area,33.729,26,42,58.247,49,70,74.625,68,82
green_area,33.214,24,86,55.513,43,100,70.977,63,110
green_area,42.886,34,55,69.462,59,85,86.052,79,96
green_area,49.494,28,111,92.139,63,109,74.002,56,100
green_area,35.256,24,63,57.17,47,81,73.199,63,92
green_area,35.275,28,50,60.161,51,72,75.816,69,85
green_area,38.882,29,68,64.065,50,88,79.761,71,97
green_area,32.422,26,49,55.417,48,69,64.193,58,75
green_area,46.666,34,69,68.511,59,80,81.091,73,93
green_area,71.334,53,132,83.866,70,134,117.059,106,163
green_area,37.3,28,121,61.556,50,129,71.339,63,131
green_area,31.157,21,77,54.814,40,83,66.68,57,90
green_area,33.705,19,65,55.004,40,79,69.699,57,90
green_area,37.684,26,113,62.104,49,108,72.747,63,114
green_area,34.731,26,58,63.275,54,80,70.317,62,87
green_area,34.55,27,43,59.599,51,70,70.676,64,78
green_area,39.913,26,103,61.934,47,100,77.97,70,108
green_area,40.13,28,64,61.664,49,79,78.342,69,96
green_area,40.366,30,61,65.497,53,84,82.534,74,95
green_area,28.719,19,48,49.791,39,73,64.49,56,81
green_area,53.219,34,87,73.218,55,100,81.488,70,106
green_area,38.79,29,82,66.835,55,99,75.631,68,106
green_area,39.527,27,109,62.169,50,123,76.351,66,124
green_area,58.926,38,87,79.836,60,98,84.549,71,102
green_area,31.874,22,50,54.813,41,75,66.474,56,82
green_area,37.107,31,59,65.322,55,84,74.499,69,91
green_area,63.141,38,120,78.45,62,115,74.452,61,121
green_area,35.748,24,62,60.937,47,86,79.585,70,96
green_area,40.016,32,52,64.237,54,75,82.137,74,91
green_area,37.923,29,66,61.343,51,92,83.711,76,119
green_area,44.587,36,71,67.756,57,89,82.586,75,95
green_area,55.921,33,126,83.838,58,129,73.745,55,122
green_area,56.681,36,119,76.444,56,124,78.8,67,127
green_area,39.675,30,104,60.958,50,95,74.861,66,106
green_area,39.414,29,51,67.234,56,84,81.495,73,91
green_area,43.151,38,58,69.58,64,82,83.864,79,92
green_area,34.497,25,61,59.172,44,79,74.146,65,92
green_area,27.697,17,56,48.632,37,80,60.668,52,84
green_area,33.654,21,86,57.427,43,101,67.637,56,104
green_area,31.375,20,58,54.667,42,83,67.684,56,88
green_area,57.159,32,140,84.825,61,137,76.004,59,128
green_area,43.534,37,75,74.032,66,96,80.323,75,100
green_area,36.634,28,62,58.599,48,78,77.829,70,91
green_area,37.026,30,47,60.928,52,73,74.055,68,82
green_area,31.561,19,87,55.228,41,99,61.094,50,97
green_area,43.183,31,107,79.952,62,118,77.551,68,112
green_area,32.889,19,49,59.568,40,73,68.682,57,82
green_area,42.444,30,200,65.258,53,185,74.222,64,176
green_area,37.152,25,70,58.905,46,85,73.024,64,98
green_area,42.473,34,87,67.949,60,94,80.446,74,102
green_area,44.376,34,101,76.284,62,124,76.802,67,118
green_area,39.855,30,63,61.116,50,80,78.425,70,94
green_area,44.704,29,66,65.271,49,86,80.307,70,95
green_area,38.009,28,68,63.566,46,85,74.335,64,93
green_area,31.92,19,70,54.092,37,91,65.495,52,96
green_area,36.956,25,69,61.731,47,91,77.87,67,104
green_area,43.066,28,81,76.386,54,101,75.113,61,101
green_area,41.79,32,104,64.838,53,111,82.074,75,121
green_area,35.48,27,52,63.493,53,77,70.811,62,82
green_area,45.291,35,106,75.132,62,122,82.021,74,119
green_area,41.167,26,98,58.17,44,95,75.073,62,109
green_area,34.137,20,57,59.913,42,82,68.938,58,86
green_area,46.816,34,139,69.057,59,143,81.906,73,152
